,Unnamed: 0.1,Unnamed: 0,Name,Smiles,\DeltaG4,type,deltaG4_bin,deltaG4_realbin-27_-39
116,116,116,Carb_19_52_2,*[Ni@](C9=N(c1ccc(C)cc1)C(C(C)C)C(C(C)C)N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-11.334076046917357,Carb,1,0
117,117,117,Carb_19_52_9,*[Ni@](C9=N(c1ccc(C)cc1)C(C)=C(C)N(COC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-13.648958481824025,Carb,0,0
118,118,118,Carb_19_73_28,*[Ni@](C9=N(c1ccc(C)cc1)N1C=CC=C1N(B1CCCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.46711259790021,Carb,1,0
119,119,119,Carb_19_75_29,*[Ni@](C9=N(c1ccc(C)cc1)N1CCCCC1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,0.6369221122254154,Carb,1,0
120,120,120,Carb_19_75_5,*[Ni@](C9=N(c1ccc(C)cc1)C(F)C(F)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,5.760536934609314,Carb,1,0
121,121,121,Carb_19_76_19,*[Ni@](C9=N(c1ccc(C)cc1)C1CCCCC1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-0.9193013740112302,Carb,1,0
122,122,122,Carb_19_76_8,*[Ni@](C9=N(c1ccc(C)cc1)C=CS9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.0795618407860745,Carb,1,0
123,123,123,Carb_20_20_28,*[Ni@](C9=N(c1c(C)cccc(C)1)N1C=CC=C1N(c1c(C)cccc(C)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-13.65084101030061,Carb,0,0
124,124,124,Carb_20_20_8,*[Ni@](C9=N(c1c(C)cccc(C)1)C=CN(c1c(C)cccc(C)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-16.20794210101449,Carb,0,0
125,125,125,Carb_20_25_25,*[Ni@](C9=N(c1c(C)cccc(C)1)C1C2=CC=CC(=C23)C=CC=C3C=1N(c1ccc(C(C)C)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-16.821646362979862,Carb,0,0
126,126,126,Carb_20_62_25,*[Ni@](C9=N(c1c(C)cccc(C)1)C1C2=CC=CC(=C23)C=CC=C3C=1N(C(=O)c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-2.4924676151103644,Carb,1,0
127,127,127,Carb_20_75_10,*[Ni@](C9=N(c1c(C)cccc(C)1)C(C(C)C)=C(C(C)C)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-12.996348633244914,Carb,0,0
128,128,128,Carb_20_75_18,*[Ni@](C9=N(c1c(C)cccc(C)1)C(C(Cl)(Cl)Cl)=C(C(Cl)(Cl)Cl)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-2.85454057974167,Carb,1,0
129,129,129,Carb_20_76_22,*[Ni@](C9=N(c1c(C)cccc(C)1)C1C(=O)CCC(=O)C1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,5.074669083419437,Carb,1,0
130,130,130,Carb_20_76_23,*[Ni@](C9=N(c1c(C)cccc(C)1)C1C=COC=1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-5.041411082235461,Carb,1,0
131,131,131,Carb_21_21_11,*[Ni@](C9=N(c1cc(C)cc(C)c1)C(O)=C(O)N(c1cc(C)cc(C)c1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-12.101520128858594,Carb,1,0
132,132,132,Carb_21_21_14,*[Ni@](C9=N(c1cc(C)cc(C)c1)C(=O)C(=O)N(c1cc(C)cc(C)c1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,8.911261983157832,Carb,1,0
133,133,133,Carb_21_21_19,*[Ni@](C9=N(c1cc(C)cc(C)c1)C1CCCCC1N(c1cc(C)cc(C)c1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-10.712214162219276,Carb,1,0
134,134,134,Carb_21_21_8,*[Ni@](C9=N(c1cc(C)cc(C)c1)C=CN(c1cc(C)cc(C)c1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.840603508663712,Carb,1,0
135,135,135,Carb_21_54_18,*[Ni@](C9=N(c1cc(C)cc(C)c1)C(C(Cl)(Cl)Cl)=C(C(Cl)(Cl)Cl)N(CCOCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.54040388554067,Carb,1,0
136,136,136,Carb_2_17_16,*[Ni@](C9=N(CC)C(Cl)=C(Cl)N(c1c(C)cccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-13.811483434500383,Carb,0,0
137,137,137,Carb_21_74_22,*[Ni@](C9=N(c1cc(C)cc(C)c1)C1C(=O)CCC(=O)C1N(B1CCCCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-18.495214119310862,Carb,0,0
138,138,138,Carb_21_75_1,*[Ni@](C9=N(c1cc(C)cc(C)c1)C(C)C(C)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.036891196648449,Carb,1,0
139,139,139,Carb_21_76_10,*[Ni@](C9=N(c1cc(C)cc(C)c1)C(C(C)C)=C(C(C)C)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.96924294961759,Carb,1,0
140,140,140,Carb_21_76_28,*[Ni@](C9=N(c1cc(C)cc(C)c1)N1C=CC=C1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-5.613072209174929,Carb,1,0
141,141,141,Carb_2_2_15,*[Ni@](C9=N(CC)C(F)=C(F)N(CC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-11.215476757743488,Carb,1,0
142,142,142,Carb_22_22_6,*[Ni@](C9=N(c1c(C)cc(C)cc(C)1)C(Cl)C(Cl)N(c1c(C)cc(C)cc(C)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.893555312874764,Carb,0,0
143,143,143,Carb_2_2_24,*[Ni@](C9=N(CC)C1C=CN(C)C=1N(CC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.647080496740807,Carb,1,0
144,144,144,Carb_2_2_26,*[Ni@](C9=N(CC)C1N(C)C(=O)N(C)C(=O)C=1N(CC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.063496689544744,Carb,1,0
145,145,145,Carb_22_33_26,*[Ni@](C9=N(c1c(C)cc(C)cc(C)1)C1N(C)C(=O)N(C)C(=O)C=1N(c1c(N(C)C)cccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-15.35390171171849,Carb,0,0
146,146,146,Carb_22_57_20,*[Ni@](C9=N(c1c(C)cc(C)cc(C)1)c1ccccc1N(c1ccc(OC)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-10.863443944606834,Carb,1,0
147,147,147,Carb_22_75_9,*[Ni@](C9=N(c1c(C)cc(C)cc(C)1)C(C)=C(C)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-5.5070231085133,Carb,1,0
148,148,148,Carb_22_76_5,*[Ni@](C9=N(c1c(C)cc(C)cc(C)1)C(F)C(F)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,3.550448581284764,Carb,1,0
149,149,149,Carb_2_2_9,*[Ni@](C9=N(CC)C(C)=C(C)N(CC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.386413971626083,Carb,1,0
150,150,150,Carb_23_23_19,*[Ni@](C9=N(c1c(C(C)C)cccc1)C1CCCCC1N(c1c(C(C)C)cccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-19.21245744320813,Carb,0,0
151,151,151,Carb_23_33_6,*[Ni@](C9=N(c1c(C(C)C)cccc1)C(Cl)C(Cl)N(c1c(N(C)C)cccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-15.75864532048742,Carb,0,0
152,152,152,Carb_2_34_13,*[Ni@](C9=N(CC)C(OC(C)C)=C(OC(C)C)N(c1cc(N(C)C)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-14.979906067972022,Carb,0,0
153,153,153,Carb_23_48_0,*[Ni@](C9=N(c1c(C(C)C)cccc1)CCN(Nc1ccccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-2.1316496695585694,Carb,1,0
154,154,154,Carb_23_54_5,*[Ni@](C9=N(c1c(C(C)C)cccc1)C(F)C(F)N(CCOCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.653355591567642,Carb,1,0
155,155,155,Carb_2_36_14,*[Ni@](C9=N(CC)C(=O)C(=O)N(Cc1c(C#N)cccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,10.347631160285024,Carb,1,0
156,156,156,Carb_23_71_11,*[Ni@](C9=N(c1c(C(C)C)cccc1)C(O)=C(O)N(B1CC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.586212078375825,Carb,1,0
157,157,157,Carb_23_73_12,*[Ni@](C9=N(c1c(C(C)C)cccc1)C(OC)=C(OC)N(B1CCCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-16.00462903239173,Carb,0,0
158,158,158,Carb_23_75_27,*[Ni@](C9=N(c1c(C(C)C)cccc1)N=CO9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.018943516930532,Carb,1,0
159,159,159,Carb_23_76_18,*[Ni@](C9=N(c1c(C(C)C)cccc1)C(C(Cl)(Cl)Cl)=C(C(Cl)(Cl)Cl)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,1.4978651051746097,Carb,1,0
160,160,160,Carb_23_76_25,*[Ni@](C9=N(c1c(C(C)C)cccc1)C1C2=CC=CC(=C23)C=CC=C3C=1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-3.791412218297823,Carb,1,0
161,161,161,Carb_2_3_8,*[Ni@](C9=N(CC)C=CN(CCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.574539493484744,Carb,1,0
162,162,162,Carb_2_38_9,*[Ni@](C9=N(CC)C(C)=C(C)N(Cc1ncccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.168418090363625,Carb,1,0
163,163,163,Carb_24_24_4,*[Ni@](C9=N(c1cc(C(C)C)ccc1)C(OC)C(OC)N(c1cc(C(C)C)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-10.063996880275774,Carb,1,0
164,164,164,Carb_24_24_8,*[Ni@](C9=N(c1cc(C(C)C)ccc1)C=CN(c1cc(C(C)C)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-12.232669608256847,Carb,1,0
165,165,165,Carb_24_34_12,*[Ni@](C9=N(c1cc(C(C)C)ccc1)C(OC)=C(OC)N(c1cc(N(C)C)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-12.325541009867733,Carb,1,0
166,166,166,Carb_24_49_24,*[Ni@](C9=N(c1cc(C(C)C)ccc1)C1C=CN(C)C=1N(CO)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-1.3855409096861446,Carb,1,0
167,167,167,Carb_2_46_16,*[Ni@](C9=N(CC)C(Cl)=C(Cl)N(N=Cc1ccccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,18.59875318152812,Carb,1,0
168,168,168,Carb_24_74_2,*[Ni@](C9=N(c1cc(C(C)C)ccc1)C(C(C)C)C(C(C)C)N(B1CCCCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-17.91790540665628,Carb,0,0
169,169,169,Carb_24_75_15,*[Ni@](C9=N(c1cc(C(C)C)ccc1)C(F)=C(F)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-5.118594746921931,Carb,1,0
170,170,170,Carb_24_75_2,*[Ni@](C9=N(c1cc(C(C)C)ccc1)C(C(C)C)C(C(C)C)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-2.383908476860431,Carb,1,0
171,171,171,Carb_24_76_19,*[Ni@](C9=N(c1cc(C(C)C)ccc1)C1CCCCC1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-1.608934281012847,Carb,1,0
172,172,172,Carb_24_76_27,*[Ni@](C9=N(c1cc(C(C)C)ccc1)N=CS9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,4.368093420699257,Carb,1,0
173,173,173,Carb_25_25_27,*[Ni@](C9=N(c1ccc(C(C)C)cc1)N=CN(c1ccc(C(C)C)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.46221529799628,Carb,1,0
174,174,174,Carb_25_25_29,*[Ni@](C9=N(c1ccc(C(C)C)cc1)N1CCCCC1N(c1ccc(C(C)C)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.787015108554204,Carb,1,0
175,175,175,Carb_25_25_3,*[Ni@](C9=N(c1ccc(C(C)C)cc1)C(O)C(O)N(c1ccc(C(C)C)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-0.3093621687136708,Carb,1,0
176,176,176,Carb_25_25_7,*[Ni@](C9=N(c1ccc(C(C)C)cc1)C(C(F)(F)F)C(C(F)(F)F)N(c1ccc(C(C)C)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.509028413403996,Carb,1,0
177,177,177,Carb_2_5_29,*[Ni@](C9=N(CC)N1CCCCC1N(CCCC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-3.209083429895912,Carb,1,0
178,178,178,Carb_25_43_20,*[Ni@](C9=N(c1ccc(C(C)C)cc1)c1ccccc1N(N1CCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.13214531689623,Carb,1,0
179,179,179,Carb_25_43_6,*[Ni@](C9=N(c1ccc(C(C)C)cc1)C(Cl)C(Cl)N(N1CCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.722131537585175,Carb,1,0
180,180,180,Carb_25_51_3,*[Ni@](C9=N(c1ccc(C(C)C)cc1)C(O)C(O)N(CCCO)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-0.9569519421161716,Carb,1,0
181,181,181,Carb_2_56_9,*[Ni@](C9=N(CC)C(C)=C(C)N(c1cc(OC)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-15.368961939531184,Carb,0,0
182,182,182,Carb_25_75_24,*[Ni@](C9=N(c1ccc(C(C)C)cc1)C1C=CN(C)C=1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.730793894156922,Carb,1,0
183,183,183,Carb_25_75_6,*[Ni@](C9=N(c1ccc(C(C)C)cc1)C(Cl)C(Cl)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-3.100524291360621,Carb,1,0
184,184,184,Carb_25_76_11,*[Ni@](C9=N(c1ccc(C(C)C)cc1)C(O)=C(O)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.49961577159178,Carb,1,0
185,185,185,Carb_26_26_8,*[Ni@](C9=N(c1c(C(C)(C)C)cccc1)C=CN(c1c(C(C)(C)C)cccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-16.18346923138958,Carb,0,0
186,186,186,Carb_26_28_13,*[Ni@](C9=N(c1c(C(C)(C)C)cccc1)C(OC(C)C)=C(OC(C)C)N(c1ccc(C(C)(C)C)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.37687401086246,Carb,1,0
187,187,187,Carb_26_36_1,*[Ni@](C9=N(c1c(C(C)(C)C)cccc1)C(C)C(C)N(Cc1c(C#N)cccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-16.982288786608922,Carb,0,0
188,188,188,Carb_26_50_6,*[Ni@](C9=N(c1c(C(C)(C)C)cccc1)C(Cl)C(Cl)N(CCO)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-2.652482529913063,Carb,1,0
189,189,189,Carb_26_75_17,*[Ni@](C9=N(c1c(C(C)(C)C)cccc1)C(C(F)(F)F)=C(C(F)(F)F)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-7.74409436962178,Carb,1,0
190,190,190,Carb_26_76_10,*[Ni@](C9=N(c1c(C(C)(C)C)cccc1)C(C(C)C)=C(C(C)C)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-13.168286228589569,Carb,0,0
191,191,191,Carb_27_27_0,*[Ni@](C9=N(c1cc(C(C)(C)C)ccc1)CCN(c1cc(C(C)(C)C)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-11.689246407039391,Carb,1,0
192,192,192,Carb_27_27_20,*[Ni@](C9=N(c1cc(C(C)(C)C)ccc1)c1ccccc1N(c1cc(C(C)(C)C)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.214976567012458,Carb,1,0
193,193,193,Carb_27_27_6,*[Ni@](C9=N(c1cc(C(C)(C)C)ccc1)C(Cl)C(Cl)N(c1cc(C(C)(C)C)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.393193799435885,Carb,1,0
194,194,194,Carb_27_30_28,*[Ni@](C9=N(c1cc(C(C)(C)C)ccc1)N1C=CC=C1N(Cc1ccccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-5.215858714883061,Carb,1,0
195,195,195,Carb_27_34_2,*[Ni@](C9=N(c1cc(C(C)(C)C)ccc1)C(C(C)C)C(C(C)C)N(c1cc(N(C)C)ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-15.58733523539592,Carb,0,0
196,196,196,Carb_27_41_27,*[Ni@](C9=N(c1cc(C(C)(C)C)ccc1)N=CN(N(CC)CC)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.125620126989237,Carb,1,0
197,197,197,Carb_2_75_22,*[Ni@](C9=N(CC)C1C(=O)CCC(=O)C1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-5.267942000262186,Carb,1,0
198,198,198,Carb_2_76_17,*[Ni@](C9=N(CC)C(C(F)(F)F)=C(C(F)(F)F)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.701296405962031,Carb,1,0
199,199,199,Carb_2_76_24,*[Ni@](C9=N(CC)C1C=CN(C)C=1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-3.810237501922256,Carb,1,0
200,200,200,Carb_27_62_8,*[Ni@](C9=N(c1cc(C(C)(C)C)ccc1)C=CN(C(=O)c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,7.499993184767266,Carb,1,0
201,201,201,Carb_27_68_20,*[Ni@](C9=N(c1cc(C(C)(C)C)ccc1)c1ccccc1N(c1c(F)c(F)c(F)c(F)c(F)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.038646406173632,Carb,1,0
202,202,202,Carb_27_75_28,*[Ni@](C9=N(c1cc(C(C)(C)C)ccc1)N1C=CC=C1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-5.022585798040312,Carb,1,0
203,203,203,Carb_27_76_3,*[Ni@](C9=N(c1cc(C(C)(C)C)ccc1)C(O)C(O)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,12.284125384524256,Carb,1,0
204,204,204,Carb_2_8_2,*[Ni@](C9=N(CC)C(C(C)C)C(C(C)C)N(C(C)(C)C)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-2.365083192379923,Carb,1,0
205,205,205,Carb_28_28_13,*[Ni@](C9=N(c1ccc(C(C)(C)C)cc1)C(OC(C)C)=C(OC(C)C)N(c1ccc(C(C)(C)C)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-20.53022733059074,Carb,0,0
206,206,206,Carb_28_28_22,*[Ni@](C9=N(c1ccc(C(C)(C)C)cc1)C1C(=O)CCC(=O)C1N(c1ccc(C(C)(C)C)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.49961577159178,Carb,1,0
207,207,207,Carb_28_28_23,*[Ni@](C9=N(c1ccc(C(C)(C)C)cc1)C1C=COC=1N(c1ccc(C(C)(C)C)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.106922162316208,Carb,1,0
208,208,208,Carb_28_47_7,*[Ni@](C9=N(c1ccc(C(C)(C)C)cc1)C(C(F)(F)F)C(C(F)(F)F)N(N=Cc1ccc(OC)cc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-9.332320837677532,Carb,1,0
209,209,209,Carb_28_73_12,*[Ni@](C9=N(c1ccc(C(C)(C)C)cc1)C(OC)=C(OC)N(B1CCCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-10.713469181298786,Carb,1,0
210,210,210,Carb_28_75_13,*[Ni@](C9=N(c1ccc(C(C)(C)C)cc1)C(OC(C)C)=C(OC(C)C)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-1.340987737357291,Carb,1,0
211,211,211,Carb_28_75_28,*[Ni@](C9=N(c1ccc(C(C)(C)C)cc1)N1C=CC=C1O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.639550383119818,Carb,1,0
212,212,212,Carb_28_76_6,*[Ni@](C9=N(c1ccc(C(C)(C)C)cc1)C(Cl)C(Cl)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,2.231423675108004,Carb,1,0
213,213,213,Carb_28_76_7,*[Ni@](C9=N(c1ccc(C(C)(C)C)cc1)C(C(F)(F)F)C(C(F)(F)F)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-5.583579264088051,Carb,1,0
214,214,214,Carb_29_29_18,*[Ni@](C9=N(c1c2ccccc2ccc1)C(C(Cl)(Cl)Cl)=C(C(Cl)(Cl)Cl)N(c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.419549196966664,Carb,1,0
215,215,215,Carb_29_29_20,*[Ni@](C9=N(c1c2ccccc2ccc1)c1ccccc1N(c1c2ccccc2ccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.23857183158942,Carb,1,0
216,216,216,Carb_29_74_13,*[Ni@](C9=N(c1c2ccccc2ccc1)C(OC(C)C)=C(OC(C)C)N(B1CCCCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-13.012663879281044,Carb,0,0
217,217,217,Carb_29_74_7,*[Ni@](C9=N(c1c2ccccc2ccc1)C(C(F)(F)F)C(C(F)(F)F)N(B1CCCCC1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-10.88540677664344,Carb,1,0
218,218,218,Carb_29_75_13,*[Ni@](C9=N(c1c2ccccc2ccc1)C(OC(C)C)=C(OC(C)C)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.935862172304862,Carb,1,0
219,219,219,Carb_29_75_7,*[Ni@](C9=N(c1c2ccccc2ccc1)C(C(F)(F)F)C(C(F)(F)F)O9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-4.426451801190576,Carb,1,0
220,220,220,Carb_29_76_15,*[Ni@](C9=N(c1c2ccccc2ccc1)C(F)=C(F)S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-6.09060691628008,Carb,1,0
221,221,221,Carb_29_76_24,*[Ni@](C9=N(c1c2ccccc2ccc1)C1C=CN(C)C=1S9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-5.357675854887686,Carb,1,0
222,222,222,Carb_30_30_20,*[Ni@](C9=N(Cc1ccccc1)c1ccccc1N(Cc1ccccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.402979313313084,Carb,1,0
223,223,223,Carb_30_30_22,*[Ni@](C9=N(Cc1ccccc1)C1C(=O)CCC(=O)C1N(Cc1ccccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-8.243591907336745,Carb,1,0
224,224,224,Carb_30_30_26,*[Ni@](C9=N(Cc1ccccc1)C1N(C)C(=O)N(C)C(=O)C=1N(Cc1ccccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-11.455812884503397,Carb,1,0
225,225,225,Carb_30_30_28,*[Ni@](C9=N(Cc1ccccc1)N1C=CC=C1N(Cc1ccccc1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-10.718489257616827,Carb,1,0
226,226,226,Carb_30_31_0,*[Ni@](C9=N(Cc1ccccc1)CCN(c1ccccc(c2ccccc2)1)9)(c1ccc2ccccc2c1)([O@](C)[Si]([CH3])([CH3])[CH3])*,-11.359176425939342,Carb,1,0
