,SMILES,E_adh,E_adh_2classes,prompt
218,A A B A B B A B B B B B B B B B B A B A,8.134297333333334,0,a co-polymer with sequence A A B A B B A B B B B B B B B B B A B A
219,B A B B A B B B B B B B B A B B B B A B,7.701645933333335,0,a co-polymer with sequence B A B B A B B B B B B B B A B B B B A B
220,B A A B B B B B B B A B B A B B B A B B,7.884431466666667,0,a co-polymer with sequence B A A B B B B B B B A B B A B B B A B B
221,B B B B B A B B B B B B A B B B A B B B,7.704369499999997,0,a co-polymer with sequence B B B B B A B B B B B B A B B B A B B B
222,B B A B B B A A B A B B B B A B B B A B,7.822719399999997,0,a co-polymer with sequence B B A B B B A A B A B B B B A B B B A B
223,B B A A A B B A B A B A B B A B B B B A,7.877883066666662,0,a co-polymer with sequence B B A A A B B A B A B A B B A B B B B A
224,A B B B B B B B A B A B A B B B A B B B,7.602084700000002,0,a co-polymer with sequence A B B B B B B B A B A B A B B B A B B B
225,A B A A A B A B A B A A B B A A B A B A,8.004668166666667,0,a co-polymer with sequence A B A A A B A B A B A A B B A A B A B A
226,B B B B B B B A B A B A A B A A B B A A,8.161328000000001,0,a co-polymer with sequence B B B B B B B A B A B A A B A A B B A A
227,B B B B B A B A A A B A A B B B A B B B,8.121857433333334,0,a co-polymer with sequence B B B B B A B A A A B A A B B B A B B B
228,B B A A B B A A A A A B B B A A A A A A,8.806783666666668,1,a co-polymer with sequence B B A A B B A A A A A B B B A A A A A A
229,A A A A A A A B A A A A B B A A A B A B,8.69139356666667,1,a co-polymer with sequence A A A A A A A B A A A A B B A A A B A B
230,B A A A B B B A B A A A B B B B A B B B,8.176567433333334,0,a co-polymer with sequence B A A A B B B A B A A A B B B B A B B B
231,A B B A B A A B A A B A A B A A A A B B,8.1677253,0,a co-polymer with sequence A B B A B A A B A A B A A B A A A A B B
232,A A B B B A A A A A B B A A A A A A A A,8.8294786,1,a co-polymer with sequence A A B B B A A A A A B B A A A A A A A A
233,B B B B B B B B A B B B A A B A B A B A,8.092706166666664,0,a co-polymer with sequence B B B B B B B B A B B B A A B A B A B A
234,A B A B A B B B B A A A B B A A B A B B,8.0270987,0,a co-polymer with sequence A B A B A B B B B A A A B B A A B A B B
235,A B B A A A A B B B B A A B A B A A A B,8.346114666666665,1,a co-polymer with sequence A B B A A A A B B B B A A B A B A A A B
236,A A B B B B B B B B A B B B B B B B B B,7.887719833333334,0,a co-polymer with sequence A A B B B B B B B B A B B B B B B B B B
237,A A B B A B A A B A A B A A A A A B A A,8.273709266666668,1,a co-polymer with sequence A A B B A B A A B A A B A A A A A B A A
238,A B B B A A A B A A B B B B B B A A B B,8.290203033333333,1,a co-polymer with sequence A B B B A A A B A A B B B B B B A A B B
239,A A A B A A B A B B A A A A B A B A A B,8.182808699999997,0,a co-polymer with sequence A A A B A A B A B B A A A A B A B A A B
240,A B B A B B A B A A B B B B B A B A A A,8.030230366666666,0,a co-polymer with sequence A B B A B B A B A A B B B B B A B A A A
241,A A B A B A B A B A A A A B A A B A B A,7.964778866666665,0,a co-polymer with sequence A A B A B A B A B A A A A B A A B A B A
242,A A A B A B B B B A A A A A A A A A A A,8.884143300000002,1,a co-polymer with sequence A A A B A B B B B A A A A A A A A A A A
243,B B A A A B B B A A B B B B B B B A B B,8.475073366666665,1,a co-polymer with sequence B B A A A B B B A A B B B B B B B A B B
244,A B B B B A B B A B B B B B B B B A B A,7.801464299999999,0,a co-polymer with sequence A B B B B A B B A B B B B B B B B A B A
245,A A B B B A B B B A B B B B A A B B B B,8.108354566666668,0,a co-polymer with sequence A A B B B A B B B A B B B B A A B B B B
246,A B B B B A A B A B B B A B A B A B A A,8.091297233333334,0,a co-polymer with sequence A B B B B A A B A B B B A B A B A B A A
247,B B B B B B B B A B A A B B B A B B B B,7.835247533333332,0,a co-polymer with sequence B B B B B B B B A B A A B B B A B B B B
248,B A B B B B B B A B B B A B B B B B A A,7.736750333333335,0,a co-polymer with sequence B A B B B B B B A B B B A B B B B B A A
249,B B A A A A B B B A A B B B A B A B B A,8.352049666666668,1,a co-polymer with sequence B B A A A A B B B A A B B B A B A B B A
250,A A A B B A B A B B A B B A B B A A A B,8.158683733333332,0,a co-polymer with sequence A A A B B A B A B B A B B A B B A A A B
251,B A A B B B B B B B B A A A B B A A A B,8.4373543,1,a co-polymer with sequence B A A B B B B B B B B A A A B B A A A B
252,B A B A A A B A A A B A A B B B B A A A,8.423221666666668,1,a co-polymer with sequence B A B A A A B A A A B A A B B B B A A A
253,A B A A B B B B A A A A A A A A B A A A,8.876299033333334,1,a co-polymer with sequence A B A A B B B B A A A A A A A A B A A A
254,A A B A A B A A A B A A A B B A A A B A,8.251467499999999,1,a co-polymer with sequence A A B A A B A A A B A A A B B A A A B A
255,A A B A B A B A A A A A A A A A B B A B,8.46586663333333,1,a co-polymer with sequence A A B A B A B A A A A A A A A A B B A B
256,B A A B B B B B B B B B B A B B A B B B,7.834815233333336,0,a co-polymer with sequence B A A B B B B B B B B B B A B B A B B B
257,B B B B B B B B B A B A B B B A B B B B,7.831756033333331,0,a co-polymer with sequence B B B B B B B B B A B A B B B A B B B B
258,A B B B B B B B B B B B B B B A B B B A,7.824279366666666,0,a co-polymer with sequence A B B B B B B B B B B B B B B A B B B A
259,A B A B B A B A B A B A B B A A B A B B,7.627654366666666,0,a co-polymer with sequence A B A B B A B A B A B A B B A A B A B B
260,B B B B B A B B B B B B B B A A B B A A,7.960629599999999,0,a co-polymer with sequence B B B B B A B B B B B B B B A A B B A A
261,B B A B A B B A B B B B A A A B B B A A,8.274991033333333,1,a co-polymer with sequence B B A B A B B A B B B B A A A B B B A A
262,A A B A A A A A B A A A A A A A A B A A,8.482568100000002,1,a co-polymer with sequence A A B A A A A A B A A A A A A A A B A A
263,A B B A A B B B B B A B A B A B B B A B,7.888523633333333,0,a co-polymer with sequence A B B A A B B B B B A B A B A B B B A B
264,B B B B A B B B B A B B B B B B B B A B,7.7311108000000015,0,a co-polymer with sequence B B B B A B B B B A B B B B B B B B A B
265,A B B B B A B A B A B B A B B B B A B B,7.638193933333335,0,a co-polymer with sequence A B B B B A B A B A B B A B B B B A B B
266,B B B B B B A B B B B A A B B B A B B A,7.782833366666665,0,a co-polymer with sequence B B B B B B A B B B B A A B B B A B B A
267,A A B A A B A A A A A B A A A A A A A B,8.261533899999998,1,a co-polymer with sequence A A B A A B A A A A A B A A A A A A A B
268,A A A A A A A B A A A B A B A A A A A A,8.717445733333333,1,a co-polymer with sequence A A A A A A A B A A A B A B A A A A A A
269,A B B B B B A B B A A B B A B A B B B B,7.805885100000003,0,a co-polymer with sequence A B B B B B A B B A A B B A B A B B B B
270,A A A B B A B B A A A A A A B A A A B A,8.664550299999997,1,a co-polymer with sequence A A A B B A B B A A A A A A B A A A B A
271,B A A A B A A A A B A A A A A A B A A B,8.221333366666666,1,a co-polymer with sequence B A A A B A A A A B A A A A A A B A A B
272,A B B A B B B A A B B B B A B B B B B B,7.782833366666665,0,a co-polymer with sequence A B B A B B B A A B B B B A B B B B B B
273,A A A B A B B A A A B A B A A B B A A A,8.316167599999998,1,a co-polymer with sequence A A A B A B B A A A B A B A A B B A A A
274,B B B B B B A B A B B B B B A B A B B A,7.9021028,0,a co-polymer with sequence B B B B B B A B A B B B B B A B A B B A
275,B B A A B B B B A B B B B B B B A B A B,7.857007366666664,0,a co-polymer with sequence B B A A B B B B A B B B B B B B A B A B
276,A B B A B A A A B B A B B A A A B B B A,8.302078266666667,1,a co-polymer with sequence A B B A B A A A B B A B B A A A B B B A
277,A B A B A A B B B B B B B A A B B B B B,8.0140546,0,a co-polymer with sequence A B A B A A B B B B B B B A A B B B B B
278,A B B B A B B B B B A B B A B B B A B B,7.658993933333333,0,a co-polymer with sequence A B B B A B B B B B A B B A B B B A B B
279,A A A A A B B B A A A B A B B A B A A A,8.602385599999998,1,a co-polymer with sequence A A A A A B B B A A A B A B B A B A A A
280,A A A A A A A A A B A A A A A A A A B A,8.482634766666665,1,a co-polymer with sequence A A A A A A A A A B A A A A A A A A B A
281,A B B B B A B A B B B B B B B B A A B A,8.065451833333336,0,a co-polymer with sequence A B B B B A B A B B B B B B B B A A B A
282,A A A A A A B A A A A A A A A A A A A A,8.674315466666664,1,a co-polymer with sequence A A A A A A B A A A A A A A A A A A A A
283,A A B A A A A A B A A B A A A B B A B A,8.3565855,1,a co-polymer with sequence A A B A A A A A B A A B A A A B B A B A
284,B B A A A B B B B B B B B A B B A A B A,8.101590166666663,0,a co-polymer with sequence B B A A A B B B B B B B B A B B A A B A
285,A A A A B A A A B A B B B A B A A B A B,8.437347933333333,1,a co-polymer with sequence A A A A B A A A B A B B B A B A A B A B
286,A B A B B A B B B B B B B B B B B B A A,8.104639933333333,0,a co-polymer with sequence A B A B B A B B B B B B B B B B B B A A
287,B B A B A A B B B A A B A A A A B A B B,8.332348333333332,1,a co-polymer with sequence B B A B A A B B B A A B A A A A B A B B
288,B B A B A A A B B A A A A A B B B A B B,8.477098566666667,1,a co-polymer with sequence B B A B A A A B B A A A A A B B B A B B
289,B A A A B A A B B A A A B A A A B B A A,8.116303266666668,0,a co-polymer with sequence B A A A B A A B B A A A B A A A B B A A
290,B B A B B A B A B A A B B B A A B A A A,8.209917933333333,1,a co-polymer with sequence B B A B B A B A B A A B B B A A B A A A
291,B B B B B B B B B B B B B A B B B B A A,7.837302033333335,0,a co-polymer with sequence B B B B B B B B B B B B B A B B B B A A
292,A A B A A A A A A B A A B A A A B A A A,8.116914733333331,0,a co-polymer with sequence A A B A A A A A A B A A B A A A B A A A
293,A A B B A A A A A A B A A A A B A B A A,8.227157766666664,1,a co-polymer with sequence A A B B A A A A A A B A A A A B A B A A
294,A B B B A A B A B A A A B A A B A B A B,7.914411133333331,0,a co-polymer with sequence A B B B A A B A B A A A B A A B A B A B
295,A B A B B B B B B B B A A B A B B B B B,8.086538733333333,0,a co-polymer with sequence A B A B B B B B B B B A A B A B B B B B
296,B B B B B A B B A B B B B B B B B A B B,7.907424499999999,0,a co-polymer with sequence B B B B B A B B A B B B B B B B B A B B
297,B A A A B B B B B B B A A B A B A A A A,8.561881933333332,1,a co-polymer with sequence B A A A B B B B B B B A A B A B A A A A
298,A B A A B A A A B A A A A A A B A B B B,8.489233266666666,1,a co-polymer with sequence A B A A B A A A B A A A A A A B A B B B
299,B A B A A A B A B A A B A B A B B B A B,7.900151966666668,0,a co-polymer with sequence B A B A A A B A B A A B A B A B B B A B
300,A A B B A A A B B B B A B B A B A B A A,8.0889677,0,a co-polymer with sequence A A B B A A A B B B B A B B A B A B A A
301,A B B B B B B B A B A A B B B B B A B B,8.001174500000001,0,a co-polymer with sequence A B B B B B B B A B A A B B B B B A B B
302,A B B A B B B B B A B B A B B A A B A B,7.824386333333335,0,a co-polymer with sequence A B B A B B B B B A B B A B B A A B A B
303,B A A A A B A B A A B A A A A B A B A A,8.1049066,0,a co-polymer with sequence B A A A A B A B A A B A A A A B A B A A
304,B B B B B A B A B B B B B A A B B B B B,7.919860600000002,0,a co-polymer with sequence B B B B B A B A B B B B B A A B B B B B
305,B B B B B A B A A B B A B B B B B A B B,7.965230233333333,0,a co-polymer with sequence B B B B B A B A A B B A B B B B B A B B
306,A A A A A A A A B A A A A B B A A A A B,8.8513371,1,a co-polymer with sequence A A A A A A A A B A A A A B B A A A A B
307,A A A A A A A B A A A A A B B A B A A A,8.8668247,1,a co-polymer with sequence A A A A A A A B A A A A A B B A B A A A
308,B B A B B A B A A A B B B A B B B A B B,8.167156,0,a co-polymer with sequence B B A B B A B A A A B B B A B B B A B B
309,A A B B B B B B B A B A A B A B B B B A,8.081382500000002,0,a co-polymer with sequence A A B B B B B B B A B A A B A B B B B A
310,B A A A A B B B B B A B B B A A B A B B,8.30760256666667,1,a co-polymer with sequence B A A A A B B B B B A B B B A A B A B B
311,A A B A A A A B A B B A B B A A A A A A,8.3401129,1,a co-polymer with sequence A A B A A A A B A B B A B B A A A A A A
312,A A A A A B B A B A B A A B B A A A B A,8.422241766666668,1,a co-polymer with sequence A A A A A B B A B A B A A B B A A A B A
313,A A B A A A A A B A B A A A B A B B A A,8.366148766666667,1,a co-polymer with sequence A A B A A A A A B A B A A A B A B B A A
314,A A A B A B A B B B A B B B B A B A B B,8.027990900000002,0,a co-polymer with sequence A A A B A B A B B B A B B B B A B A B B
315,B A A B A B A B A A A A B B B A B A B B,7.928101933333332,0,a co-polymer with sequence B A A B A B A B A A A A B B B A B A B B
316,A B A B B A B B A B B B B A B B A B B B,7.690494399999999,0,a co-polymer with sequence A B A B B A B B A B B B B A B B A B B B
317,B A B A A B B B A A B A A B A A A B A A,8.308043533333334,1,a co-polymer with sequence B A B A A B B B A A B A A B A A A B A A
318,A B B B A A A B A A A A B B A A B A A A,8.417345766666667,1,a co-polymer with sequence A B B B A A A B A A A A B B A A B A A A
319,B B B B B B B A B B A B B B A B B A B B,7.689462033333335,0,a co-polymer with sequence B B B B B B B A B B A B B B A B B A B B
320,B A A A B B B B A A A B B B B A A B A A,8.405252166666665,1,a co-polymer with sequence B A A A B B B B A A A B B B B A A B A A
321,B B B B B B A A B B B B B B B A A B B A,8.219949666666665,1,a co-polymer with sequence B B B B B B A A B B B B B B B A A B B A
322,A B A B A A A A B A A A A B A A B A B A,8.104638000000003,0,a co-polymer with sequence A B A B A A A A B A A A A B A A B A B A
323,B B A B B B A B B B B B A A B B B B B A,7.823871,0,a co-polymer with sequence B B A B B B A B B B B B A A B B B B B A
324,A B B A A B B A A B B A A B A A B A B A,8.085258333333334,0,a co-polymer with sequence A B B A A B B A A B B A A B A A B A B A
325,B B B A A B B A B B A A B B A B A A B B,7.993728366666666,0,a co-polymer with sequence B B B A A B B A B B A A B B A B A A B B
326,A A A A B A A A B A A A B A B B B B B A,8.704960066666667,1,a co-polymer with sequence A A A A B A A A B A A A B A B B B B B A
327,B B A B B B B A B A B B A A B B A B B B,7.666395700000001,0,a co-polymer with sequence B B A B B B B A B A B B A A B B A B B B
328,B A A A A B A A A B A A A A A A A A B A,8.343093266666669,1,a co-polymer with sequence B A A A A B A A A B A A A A A A A A B A
329,B B B B B B B A B B B B B B B B A A B B,7.986114333333335,0,a co-polymer with sequence B B B B B B B A B B B B B B B B A A B B
330,A B A A A A B A A A A A A A B A A B A B,8.376011333333334,1,a co-polymer with sequence A B A A A A B A A A A A A A B A A B A B
331,A A A B A A B B A A B B A B A B B A A B,8.190184333333333,0,a co-polymer with sequence A A A B A A B B A A B B A B A B B A A B
332,B B A A B A B B B A B B A B B B B B B B,7.898188333333335,0,a co-polymer with sequence B B A A B A B B B A B B A B B B B B B B
333,A A A B A B A A A A A A A B A A B A B B,8.386006800000004,1,a co-polymer with sequence A A A B A B A A A A A A A B A A B A B B
334,A A A A A A A A A A B A A A A B A B B A,8.639336666666667,1,a co-polymer with sequence A A A A A A A A A A B A A A A B A B B A
335,B B A A B B B B B B B A B A B A B A B B,7.697961200000002,0,a co-polymer with sequence B B A A B B B B B B B A B A B A B A B B
336,A A B A A B A A A A A A A A A A A A A A,8.433835400000003,1,a co-polymer with sequence A A B A A B A A A A A A A A A A A A A A
337,A A B B A B B A B B B A B B B A A A B B,8.097642100000003,0,a co-polymer with sequence A A B B A B B A B B B A B B B A A A B B
338,B A B A B A A A A A A B B A A A A A A B,8.544787266666667,1,a co-polymer with sequence B A B A B A A A A A A B B A A A A A A B
339,B A B A B B A A A B A B A B A A A B A A,8.0306807,0,a co-polymer with sequence B A B A B B A A A B A B A B A A A B A A
340,A A A B B B B A A A B B B A B A B B B B,8.312365799999998,1,a co-polymer with sequence A A A B B B B A A A B B B A B A B B B B
341,A A A A A B A A B A B A A A B A A A B B,8.421414100000002,1,a co-polymer with sequence A A A A A B A A B A B A A A B A A A B B
342,B A A B B B B B B B B A A B B B B B B A,8.1068624,0,a co-polymer with sequence B A A B B B B B B B B A A B B B B B B A
343,A A A A A A A B B B B A A A A A A A B A,8.78493313333333,1,a co-polymer with sequence A A A A A A A B B B B A A A A A A A B A
344,B B A B B B B A B B A B B B B A B B B B,7.630024266666668,0,a co-polymer with sequence B B A B B B B A B B A B B B B A B B B B
345,B B B B B A A B B B A B B B B B B B B B,8.022665233333333,0,a co-polymer with sequence B B B B B A A B B B A B B B B B B B B B
346,A B A B B A B B B A A B A B B B A A A B,8.195871433333338,0,a co-polymer with sequence A B A B B A B B B A A B A B B B A A A B
