sequence,E_adh
A A B A A A B A B B A A A A A A A A B A,8.380802733333331
B A B B A B B B B B B B B B B B B B B B,7.926850933333336
B B B B B B B B A B B B B A B A B B B A,7.781735166666669
A B B B B B B A B B B B A B B B B B A A,7.78062293333333
B B B A B B B B B B A B B B A B B A A A,7.942342299999998
B B B A B A A A A B B B B B A B B B B B,8.205142466666667
B B A B A A B B A B A B A B B B B B A A,7.926058299999996
B A B B B A A B B B B B B B B B B B B B,7.969339900000003
A B A A B B A B A B B A B B A A B B B A,8.068149566666667
B B A B A A A A A A A B A A A A B A A B,8.209215866666664
B A B B B A B B B B B B B A B B B B B B,7.665786033333337
A A A A B A A A A A A A A A B A A B A A,8.609007999999996
A A A A B A B A B A B B A A B A A A A B,8.081266133333335
A A B B B A A B A A A B B A B A A A B A,8.313985899999999
B A A A B A A A A B A A A B B A A B B B,8.275707833333335
A A B A A A A B A B A B A A A B A A A B,8.059339933333332
B A B A B A B B A B B B A A A B B A A B,7.9428304
A A A A A B B A B A A A B B A A B B A B,8.314138033333332
A A A B B B A B A A B A A B B A B B B A,8.125346
A A A A A A A B B A A A A B B A A A A B,8.760826999999999
A A B B A A A A B A A B B A A A B B A A,8.429516533333334
A B A A A B B B B B B B A A A B B A B A,8.152595066666667
B A B B B B B B A B B A B B A B B B B A,7.822736866666666
B A A B A B B A A A A B B A B B A A A B,8.419904733333333
A A B B B B B B A A A A B B A A B B A B,8.507968533333335
A A A B B A A B A B B A A A B A B A B B,8.076311299999999
A B B B A A A B A B B B B B B B B B A A,8.273324099999998
B A B B B B A A A B A B A B B B B A B B,8.023105699999997
A A B B A B B A A A B B A B B A A B B B,8.159946966666668
B A B B A A A A A A A A A B A B A B A B,8.374898900000002
B A B B B B B B A B B B B B A B B B B B,7.769040566666666
B B B B B B B B A B B B B A A B A A A B,8.24887833333333
B A B A A A A A B B B A B A B A B A A B,8.143149766666669
B A A A B A A A B B A B A A B B A B A A,8.263549666666668
B A B A B B B B B B B B A B B B B B A B,7.812754266666666
B B B A B B B B B A B A B A B B B B B B,7.881589
A B A A A A A A A A B B A B A A A B A A,8.380802733333331
A A A A B A A A A B A B B B B A B A B A,8.378648033333334
A B A B B B A B B B B A B B B A A A B B,8.045806533333334
B B A B A A B B A A A A A A A A A B B B,8.786581766666668
B B B B A A A A A A B A A B B B B A A B,8.572611500000002
B A B A B A A A A B B A B B A B B B B A,8.1854447
A B B B B B A B B A B A B B B B B B B A,7.736057533333332
B A A A A A A A A A B B A A A A B B A A,8.681835366666663
A B B B B B A B B A B B B B B B A B B B,7.591821866666669
A A A A A A A A A B B B B A B A A A A A,9.091589366666666
A A A A A A A A A A B A A A B B A A A A,8.711115733333335
B A A A A A A A B B A A B A A A B B A B,8.309987966666666
B A A A A A B B B B B A A B A B A B A A,8.445333000000002
B B B B B B A A B A B B B B B B A B A A,7.933216333333336
B B B B B B B A A B B A A B B B A A A A,8.5241796
B B B B B B B A A B A B A A B B B A B B,8.110025066666667
A B B A B B B B B B B B B B B B A A B B,7.9196801333333315
B B B A B B B B B B B B B B B B A A B A,8.131485933333334
A B A B B B A A B A A B B B B A A A B A,8.251053033333333
B B A B B B B B B B B B A B B A B B A B,7.708098733333335
A B B B B B B B B B A A B B B B B B B B,7.896560133333336
A B B A B A B B B B B A B B B B B B B B,7.9127927666666675
B B B B A B B B A A B B B A B B B B A B,7.742044999999999
A A A B A A A A B A A B A A A A A A A A,8.373781400000002
A B A A A B B B B B B B B A A A B B B A,8.381942066666666
B B B A B A A B B B B B B B B B A A B B,8.100838766666666
A B A A A A A A A B A A A B B A B A A B,8.495540700000001
A B B B B A A B A B B B A B B B B B B B,8.011620099999996
B A B B B B B B B A A A B A B B B B B A,8.066709199999998
A A B A A B A B B A B A B A A B B A A B,7.99588306666667
A A A A A A B A A A B A A A A A A B B B,8.753147199999999
B B B A B A B A B B B B A A B A A B B B,8.135095066666668
B B A A A A A A B B A B B A B A A B A A,8.453688466666668
A A A B A A A A A A A B B A B A A B A B,8.343671200000003
B B A B B B B A A B B B B B A B B B B B,7.812813866666666
B A B B B B A B B B A B B A B B B B B B,7.784355299999998
B B A A A A B B A A B B A B B B B A B B,8.152800866666665
A A A A A A B B B A B B B A A A B B B A,8.803518133333334
A B B B B B B B B A A B A B B B B B B B,7.928082766666666
B B A B A A A A A A B A A B A A B A A B,8.081191000000002
B A B A B A B B B A A B B B B B B B B B,7.9564994333333345
B B B A B B A B A B A A A B A A A A B A,8.230823266666667
A B A A B B A B B B B B B B A A A A A A,8.58137473333333
A A A A B A A B B A A B A A A A A A A A,8.425928033333333
B A B A B B A A B A B B A A B A B A B A,7.826637933333332
B B B A B B B A A B B A A B A B B B B B,8.054356566666662
B B A B B A B A A B A B B B A A A A A A,8.359979333333335
B B B B A B B B B B B B B B B B B A B B,7.816160400000001
B A B B A A B B B B B B B B B A B B B B,7.948090466666667
B A A B A B B B B B A B B A B A A B A B,7.930580300000003
B B A B B B B B B B B B B B A B B A B A,7.861181366666667
A B B B B B B B B B B B B B A B B B B A,7.761221866666668
A B B A A A A A A A B B A A A A A A A A,8.882750566666669
A A B A B A A A A B A A A A A B A A B A,8.065260433333332
A A A B A B B A A B A A A A A B B B A B,8.513663699999999
A A A A A B B B A B A B B B B B A B B B,8.428676533333332
A A B B B B A B B A B B B B A A B A B B,7.994200100000002
A B B A B B A B A B B A A B A B A B B B,7.707576033333332
A B B B B A A A B A B A A A B B A A A B,8.393599666666667
A B A A A A A A A A B A A A A A A A B B,8.549413133333335
A A B A A A A A A A B B B B B A B A A A,8.941181233333333
B A B B B B B A A B B B B B B A B A B B,7.938164133333332
A B A A B A A B B A B B B A A A B A A A,8.093422399999996
B A A A A A B A A A A A A A A A A B A B,8.276446300000002
A B B B A A A B B B A B B B A A A A A A,8.803518133333334
A B A A A A B A B A A A B A A B A A A A,8.197137500000002
B B B A B B B B B B B B B B B A B B A B,7.749444600000002
B A B B A A A B B A B A B B B B B A A A,8.444264999999998
A B A A A A B B A B B B A B A B A A A A,8.393808733333334
A A A A A A A A B A A B B A A A A A A A,8.590179366666666
A A A B B B A B A A A A A A B A B B B A,8.442276000000001
B B B A A A B B A B A A B B A B A B B B,8.106496266666666
A A A B B A A B B B B A B B B B A B A B,8.228755600000001
B B B B B B B B B A B B A B B B A B B B,7.714933733333334
B A B B A B A B A B B B A B A B A B A B,7.593442566666669
A A A B B B A A B A B B B A B A A B B B,8.244377066666667
A A B A B B A B A B A B B B A B B A B B,7.756005333333332
A B B B A A A A B A B A B B B A A B A A,8.342283966666669
B B B B B B B B B B B A A B B B A B A B,7.852906233333334
A B A B B B A B B B A B B A A B A A B B,7.816963533333332
A A B B B B B A A A A B A A A B B A A B,8.610252533333332
B B A B B A B B A A B A B A A B B B A A,7.959155466666671
B A A B A A A A A A A A A A A A A A A A,8.679949433333332
B B B B A B B B B B B A B B A B A B B A,7.884562000000001
B A A A B A A A B B A A A A A A A A A A,8.621436833333332
A A A B B A A A A A A B B A A B A A A A,8.6786255
B B B B B A A B A A B B A B A B A B A A,7.910533100000002
B B B B A B A B A B B B B A B B B B A B,7.6550081666666685
B B B B B B B B B B A B B B B B B B A B,7.865244966666669
B B A B B B A B B A A B B A A B A B B A,7.951316233333333
A A A A A A A A A A A A B A A B A A A A,8.622446066666665
B B B A B B B A B B B B A B B A B B B A,7.656081700000001
A B A B A A B A B A A A A B B A A B B A,8.035157033333332
A A A A A B A A A A B A A A B A A A B A,8.516459833333332
B B A B B B B B B B A A A B B B B B B B,8.196508199999997
A B B A A A A B A A A A B B B B A A A A,8.838782166666666
A A A B B A A B B A A A B A A B B A A B,8.204908333333334
B B B B A B B B A A B A B B B A B B B B,7.798799100000004
B A B B B A B B A B B B A B B B A A A B,7.754923933333336
A B B B B B B A B B B A B B B B B B B B,7.651885066666665
B B B B A A A B B B B A B B B B A A A A,8.433199799999999
A B A B B A A A B B A A A B A A A B A A,8.263354566666667
B B B B A A B A B B B B A B B B A A A B,8.07335043333333
B B A B B A B B A B B A B A B B B B B B,7.590666100000002
B B B B A B A B B A B B B B B B A B B B,7.674302200000001
B B A B A A A B B B A B B A B B B B B B,8.0677527
B A A B B B B B B B B A A B A B B B A B,8.021127933333332
B B B A B A B B A B B B B A B A A A A A,8.297961266666665
B B B B B A B B B B A B A B A B B A A B,7.759885233333334
A B A B A B B B B B B B B B B B B A B A,8.0514666
B A A A B B B B A B A B A B B B B B B A,8.019693966666665
B A B B A B B A B A B B B B B B B B A A,7.928506166666661
A B A A A A A A B A A B B B A B A B A A,8.2878087
B A A A A B A A A A B A A A A B A B A A,8.173850400000001
B B A A A A A B A B A B B A B A A A B B,8.363213700000001
A A A B B A A A B A A A A B B A A A A A,8.471965266666665
B B B B B B A B B B B B A B B B A B B A,7.74901366666667
B B A B A A B B B B B A B A A A A A A B,8.391208800000001
A B B A A A B A A A A A B B B A A B A A,8.523759933333336
B B B B B B B B B A A B B B B B B B B B,7.865663733333333
A A B A A B A B B B B A A A A B B A B B,8.233880799999998
B B B B B B B A B A A B B B B B B A B B,8.134054166666667
B A B A A A B B B B A B B B A B B B B B,8.0242649
B B A A A A B B B B A B B B B B B A B B,8.291084600000003
B A A B B B A B A A A A A A B A A A A A,8.597350466666667
B A B A B B B B B B B A B B B B B B A A,8.098749900000001
A A A B B B B B B B A A A B B B B A B B,8.418426666666669
B B B B B B B A B B B B A A B B B B A B,7.805870800000001
B A B B B B A A B B B B B A B A B B B B,7.8612848
B B B A A A A B A B A B A A A A A B A B,8.469770833333332
B B B B B B B B B B B B B B B B A A B B,8.032831166666663
B B A A B A A A B A B B B B B B B B B A,8.0986931
B A B B B B A B B B B B B B B B B B B A,7.802753299999999
B B A B B B B B B A B B B A B B A B B B,7.733146333333334
B A A B A A A A B A B A A A A A A B A B,8.029230900000002
B B A B A B B A A B B A B B B B B B B B,7.937414666666667
A A A B B A A A A A A A A A A B A A A A,8.646718133333334
B A A A A B B A A A A A A B B B A A B B,8.808511266666667
A A A A A A A B B A A A A B A A B B B A,8.641691600000001
A A A A A A B A A B B B A B B A A A B A,8.343950399999997
B A A B A B B A B B B B A A A A B A B B,8.062457199999999
A B B B A B A B A B A B B A A B A A A A,8.192114766666668
B B B B A B A A A A B B B A B A B B A B,8.014795700000002
A B B B B B B B B A B A B B A B B A A A,8.162160633333333
A A A B A A A A A A A B A A A A A A B A,8.3766318
A A A B A B B B B B A A A A A A A B A A,8.941181233333333
B A B B A B A A B B A A A A A A B A A A,8.457177466666666
B B A B A B B A A B A B B A B B A B B B,7.733962066666665
B B B B B B A B B B B B B B A B A A B B,7.81034543333333
B A A A B A B A A B A A B B B B B A A B,8.225832566666668
B B A A A B B A B B A B B B B A B A A B,7.951559066666666
A A B B A B A A B B B B B A B A A A A B,8.421330833333334
A A B A A A A B A A A A A A A B A A B A,8.473816999999999
B A B B B A B B A A B A A B B A B B B B,7.75053233333333
B B B A A B B A B A A B A B B B B B B B,8.123801233333333
A B B B B A B B B A B B B B B B B B B B,7.672183866666668
B B A B A A B B A A B B B B B A A B B B,8.292724366666667
A A A A A B A A B A A B A A A A A A A A,8.370220966666665
A B B A A A A B A B A B A A A A A A B A,8.307176766666666
B A A B A A B B A A A A A B A A A A A B,8.102798499999997
A A A A A A A A A A A B A A A B B B A A,8.893640100000004
B B B B A A B B B B B B B B B A B A B B,7.956483633333336
A A A A A A A A B B A A B A A B A B A A,8.675386099999999
B B B B A B A A B B B B B B B B B B B B,8.100494966666666
A A B B B A A B A B B B A A A A B A B A,8.468791866666665
A B B B B A B B B A B B A B B A B B B A,7.604101933333336
B B B B B A A A B B B B B B B B B B A B,8.107307200000001
B B A B B A B A A B B A A A B B B B B B,8.190355433333332
A A B A A B A A A A A B A A A B B A A A,8.218211966666663
A B A B B B B B B B B B B B B A B B B B,7.958796999999999
B A A B B A B B B A A B B A B B B A B B,7.794281566666671
A A A B A A A A A B A A B A A A A A A B,8.403536899999997
A B A B A A A B B B B B B B A B B B B B,8.195012499999995
A A A B B B A A A A B A A B B A A A B B,8.613737333333331
A A A B B B A A A B A A A B A A A A A A,8.704455833333334
A B B B B B B B A A B A B B A B B B B A,7.9527192666666675
A B B B B A B A B A B B B B A A A B A B,8.115380866666666
B A B B B B B B A B B B B A B B B B B A,7.735731100000001
A B A A A A B A A A B B B A B A A B A B,8.371711600000001
A B A B B B A B B B B B A A B A A B B B,8.0957541
B A A B B A A A A A A A B A A A A A A A,8.589847433333329
A B B B B B B A B A A A B B B B B A B B,7.868825966666666
B B B B B A A A B B B B A B B B B B B B,8.009596299999998
A B B B B B B B A A B B B B B B B B A A,7.887021066666668
A B B B B B B A B B A B B B B B B A B B,7.641686566666664
B A B B B B A B A A B B A B B B B B B B,7.859414233333334
B B A A B B A B A B A B B A B B B B B B,7.741249766666669
A A B A A A A B B A A B A A B A A A B B,8.1958592
B B A B A A A A A A A A B A B A A A A B,8.401508366666667
B B A A A B B B B A B A A B A A A B B B,8.205512900000002
A A A A B A A A A A A A A B A B A A A A,8.579134700000001
A B A B A A A A A A A B A A B B A A B A,8.177966733333333
A B B B B B B A B A B A A A B B A A B B,8.203641533333332
A B B A A B B A B B A B B B B B A B B A,7.835896733333337
B B A B A A A B A B A B B B B A A B A B,7.970749000000003
A A B A A B A B A B B A A A B B B A A B,8.0786821
B B A A A A A A B B B A A A A A B A A A,8.726103400000001
A B B A A B A A B A B B A A B B A B B A,7.997232533333335
A B A B A A B B B B A B A B A A B A B B,7.710172766666668
B B A B B B B B B B B B A B B A A B B B,7.848165866666665
A B A A B B B B A B B A A A A B A B B A,8.206964033333334
B A B B B A B B B B B B B B B A A B A B,7.917468433333335
A B B A B B A B B B B B B B B A B A A A,8.042726099999998
B B A A A A A A B A B B B B B A B A A B,8.451499133333336
A B B B B B B A B B B B B B B B B A B B,7.737391333333333
B B B B A B B B B A B B B B B A B A B A,7.742262899999998
B B B A A B A B B A A B B A B B A B B B,7.786363066666665
A A A A A A A A A B A B A B A A A A B A,8.315935033333334
B B B A B B B A B B B B B A B B A B B A,7.7366445666666674
A A A B B A B A A B A A A A A A A B A A,8.560530666666669
B B B A B B B B B B B A B B B B B B B B,7.720285733333332
B B B B B B B B B B B B A B B B B A B B,7.940070833333335
B A B B B A B A A A B A B B B B B B A B,8.0055057
A A B A B A A A A A B B A A A B A B A A,8.361114533333332
A B B B B A A B B B B B B B B B B B B B,7.8260752
B B A B A B B B A A B B B B B B B B A B,7.888607499999999
A A A A B A A A B A B A A A A B A A A A,8.617698233333332
B A B B A B B A B A B A A B B A B B B A,7.617013833333333
A A B A A A A A A A B B A B A A A A B A,8.221256133333332
A A B A A A A A A A B A A B A B A A A A,8.332596800000001
B B A B B A B B A A A B B B B B B A B A,8.178897633333335
A B B B B B A A A B A A B A A B A A B A,8.4268652
A B A B A A B A B B A A A A A B B B B B,8.364709000000001
B A B B B A A A B A B B B B B B A B B B,8.08601296666667
B A A B A A B A B A A B B A B A B A B A,7.745014966666663
A A A A A A A A A A A A B B B A A A A A,8.7775515
B B B B B B B B B B B B B B B B B B A A,7.826139433333335
B B B B B A A B A B B A B A A B A B A A,8.131207233333335
B A A A A B A A A B A B A A A A A B A A,8.395214833333332
A B B A A A A B A A A A A B A A B A A A,8.3977483
A A B B B A B B B A A B B A A B B A A A,8.3111825
B A A A B A A B B A B B A B B B A A B A,7.874730666666666
B A A B A B A A B B B B B B B B A B A B,7.951673466666666
A B B B A A B B A A B A A B B B B B B B,8.223554
A B A A B A A A A A B A A A A A B B A A,8.537160433333336
A A B B B A A B B B B B B A B A B B B A,8.110516666666665
A B B B A A A A B A B B A B A A A A A A,8.314931466666666
B B B B B A A B B B B B B B B B B B B A,8.031235733333336
B B B A B A B B A A B B B B B A A B B A,7.889980666666668
A B A A B B A B A A A A A A A B A A B A,8.4735712
A A A A A A B B A A A A A A A B A A B B,8.529310800000001
A A A A B A A A A B A B A B A B A B A A,8.0552102
B A A A B A A B B A B B B A A B A B B B,8.025939933333333
B A A A A A A B B A A B A A A A A A A A,8.515073866666668
A A A B A A A A A A B B B A B B B B B A,8.533429900000002
B B B B B B B A B B A A B B A B A B B B,7.850123566666669
B A A A A A A A A B B A A A A B A A A B,8.354290833333332
B B B A B B B A A A B A B B B A B B B B,7.874839900000003
A A A B B B A B B A B A A B A A A B B A,8.272678099999998
A B A B B A A B A B B B B B B B B B B B,7.948880966666666
B B A B B B B B B B B B B B B B B B B A,7.689104166666665
A A B A A A B B A A A A B A A A B A A A,8.372373699999999
B A B A B B B A A B A B B B A B A B B A,7.967525
A A B B A B A B B B B A A A A B B A A B,8.4622807
A A A B B B A B A A A A A A A A A A A A,8.965286466666667
A A A A A A B A B A A A A A A A A A B A,8.616016533333331
B B B A B B B B B B B B B B B A B B B B,7.555488266666664
B A B A B A A A A A B A A A A A A B A B,8.205824000000002
B A B A B A B B B B A B A B B B B B B B,7.749615633333333
A A B B A B A B A B A A B B A B B A B B,7.827557066666662
B B A B A A A A A A B B B A B A B A A B,8.303509799999999
B A B B A B A A A A A A A A A A A B B A,8.438949766666667
A A A B B B B A A B B A B B B A A B A A,8.339867833333331
B A A A B A B A B B A A B A B A B A B B,7.800896099999999
A B B B B B B B B A B B A B B B B B B B,7.4804698666666685
A A B A B B A B B A A B A A A B A A A B,8.203139133333332
