scattering_pattern,structure_type,num_atoms,num_atoms_2bins_5050,num_atoms_4bins,num_atoms_10bins,structure_type_cat
[ 0.    -0.018 -0.04  -0.06  -0.076 -0.095 -0.115 -0.129 -0.141 -0.157 -0.172 -0.178 -0.179  0.104  1.     0.129  0.37  -0.008 -0.2   -0.205 -0.199 -0.183  0.025  0.345 -0.103 -0.148  0.062  0.313 -0.007 -0.096 -0.095 -0.083 -0.033 -0.039 -0.049 -0.042 -0.031 -0.02  -0.013 -0.006  0.002  0.008  0.012  0.016  0.02   0.022  0.022  0.024  0.024  0.023  0.022  0.021  0.018  0.015  0.013  0.01   0.007  0.004  0.002 -0.002 -0.005 -0.006 -0.008 -0.011 -0.012 -0.012 -0.013 -0.014 -0.014 -0.013 -0.013 -0.012 -0.01  -0.009 -0.008 -0.006 -0.004 -0.003 -0.001  0.001  0.002  0.004  0.005  0.007  0.007  0.008  0.009  0.009  0.009  0.009  0.009  0.009  0.008  0.007  0.006  0.005  0.004  0.003  0.001  0. -0.001 -0.002 -0.003 -0.004 -0.005 -0.006 -0.006 -0.006 -0.007 -0.007 -0.007 -0.007 -0.006 -0.006 -0.005 -0.005 -0.004 -0.003 -0.002 -0.001 -0.     0.001  0.002  0.002  0.003  0.004  0.004  0.005  0.005  0.005  0.005  0.005  0.005  0.005],BCC,15,0,0,1,0
[ 0.    -0.027 -0.049 -0.073 -0.1   -0.122 -0.142 -0.166 -0.187 -0.201 -0.217 -0.24  -0.208  0.614  0.651  0.257  0.368 -0.242 -0.29  -0.288 -0.279 -0.127  0.538 -0.048 -0.243  0.03   0.64   0.203 -0.136 -0.201 -0.18  -0.044 -0.103 -0.098  0.139  0.129 -0.074 -0.075  0.093  0.006 -0.056 -0.049 -0.039 -0.023  0.018 -0.002 -0.007 -0.002  0.001  0.006  0.009  0.011  0.012  0.014  0.014  0.013  0.013  0.013  0.011  0.009  0.008  0.006  0.004  0.003  0.001 -0.001 -0.002 -0.003 -0.005 -0.006 -0.006 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.006 -0.005 -0.005 -0.004 -0.003 -0.002 -0.001  0.     0.001  0.001  0.002  0.003  0.003  0.004  0.004  0.005  0.004  0.004  0.004  0.004  0.004  0.003  0.003  0.002  0.002  0.001  0.001 -0.    -0.    -0.001 -0.002 -0.002 -0.002 -0.002 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.     0.     0.001  0.001  0.001  0.001  0.002  0.002  0.002  0.002],BCC,27,0,1,2,0
[ 0.    -0.021 -0.044 -0.066 -0.085 -0.106 -0.127 -0.144 -0.161 -0.18 -0.195 -0.205 -0.221 -0.179  0.71   0.559  0.208  0.422 -0.213 -0.26 -0.264 -0.273 -0.242  0.259  0.373 -0.217 -0.225  0.24   0.572  0.136 -0.158 -0.184 -0.166 -0.047 -0.078 -0.121  0.067  0.172 -0.006 -0.087 -0.016  0.105 -0.036 -0.052 -0.043 -0.033 -0.021  0.017 -0.001 -0.007 -0.004 -0.001  0.004  0.007  0.008  0.01   0.012  0.012  0.011  0.012  0.012  0.01   0.009  0.009  0.007  0.005  0.005  0.003  0.001 -0. -0.    -0.002 -0.004 -0.004 -0.004 -0.006 -0.006 -0.005 -0.006 -0.006 -0.005 -0.005 -0.005 -0.005 -0.003 -0.003 -0.003 -0.002 -0.001 -0.001 -0.     0.001  0.001  0.001  0.002  0.003  0.003  0.003  0.004  0.003  0.003  0.003  0.003  0.003  0.002  0.003  0.002  0.001  0.001  0.001  0.    -0.    -0.    -0.001 -0.001 -0.001 -0.001 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.    -0.    -0.     0.   ],BCC,27,0,1,2,0
[ 0.    -0.03  -0.055 -0.083 -0.113 -0.138 -0.161 -0.188 -0.213 -0.23 -0.25  -0.275 -0.247  0.599  0.642  0.416  0.59  -0.283 -0.354 -0.352 -0.346 -0.158  0.682 -0.065 -0.318  0.006  0.736  0.194 -0.209 -0.287 -0.259 -0.047 -0.153 -0.141  0.337  0.429 -0.1   -0.136  0.158 -0.006 -0.09  -0.077 -0.101 -0.073  0.03  -0.029  0.001  0.085 -0.021 -0.027 -0.019 -0.014 -0.009  0.001  0.021  0.009  0.007  0.009  0.01   0.011  0.012  0.012  0.011  0.01   0.01   0.008  0.006  0.006  0.004  0.002  0.001  0.    -0.002 -0.003 -0.003 -0.004 -0.005 -0.006 -0.006 -0.006 -0.006 -0.006 -0.006 -0.006 -0.005 -0.004 -0.004 -0.003 -0.002 -0.002 -0.001 -0.     0.001  0.001  0.002  0.002  0.003  0.003  0.003  0.004  0.004  0.003  0.004  0.003  0.003  0.003  0.003  0.002  0.002  0.002  0.001  0.001  0.    -0.    -0.001 -0.001 -0.001 -0.001 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.   ],BCC,35,0,1,3,0
[ 0.    -0.022 -0.049 -0.073 -0.093 -0.116 -0.141 -0.16  -0.178 -0.201 -0.22  -0.231 -0.25  -0.212  0.701  0.55   0.345  0.663 -0.241 -0.313 -0.319 -0.335 -0.301  0.328  0.468 -0.281 -0.297  0.258  0.649  0.112 -0.233 -0.266 -0.244 -0.055 -0.113 -0.19   0.159  0.49   0.079 -0.157 -0.037  0.175 -0.081 -0.071 -0.079 -0.089 -0.065  0.033 -0.022 -0.016  0.092 -0.004 -0.023 -0.017 -0.015 -0.008 -0.001  0.009  0.02   0.009  0.01   0.009  0.01   0.012  0.011  0.01   0.011  0.01   0.007  0.006  0.007  0.004  0.002  0.002  0.001 -0.002 -0.003 -0.003 -0.005 -0.006 -0.006 -0.006 -0.007 -0.008 -0.006 -0.007 -0.007 -0.006 -0.005 -0.005 -0.004 -0.003 -0.002 -0.002 -0.001  0.001  0.001  0.001  0.003  0.003  0.003  0.004  0.005  0.004  0.004  0.005  0.005  0.004  0.004  0.004  0.003  0.002  0.003  0.002  0.001  0.001  0.001 -0.001 -0.001 -0.001 -0.002 -0.003 -0.003 -0.002 -0.003 -0.004 -0.003 -0.003 -0.003 -0.003 -0.002 -0.003 -0.003 -0.002],BCC,35,0,1,3,0
[ 0.    -0.023 -0.04  -0.06  -0.083 -0.101 -0.115 -0.134 -0.152 -0.161 -0.171 -0.189 -0.133  0.764  0.53   0.247  0.174 -0.193 -0.21  -0.208 -0.194 -0.011  0.351 -0.099 -0.154  0.105  0.278 -0.034 -0.11  -0.102 -0.08  -0.033 -0.057 -0.054 -0.044 -0.032 -0.021 -0.013 -0.005  0.004  0.01   0.015  0.02   0.024  0.026  0.027  0.029  0.028  0.027  0.026  0.024  0.021  0.018  0.016  0.012  0.008  0.005  0.002 -0.002 -0.005 -0.007 -0.01  -0.012 -0.014 -0.015 -0.016 -0.017 -0.017 -0.016 -0.016 -0.015 -0.013 -0.012 -0.01  -0.008 -0.006 -0.004 -0.002  0.     0.002  0.004  0.006  0.008  0.009  0.01   0.011  0.011  0.012  0.012  0.011  0.011  0.01   0.009  0.008  0.007  0.006  0.004  0.002  0.001 -0. -0.002 -0.003 -0.004 -0.006 -0.007 -0.007 -0.008 -0.008 -0.009 -0.009 -0.008 -0.008 -0.008 -0.007 -0.006 -0.005 -0.004 -0.003 -0.002 -0.001  0.     0.001  0.002  0.003  0.004  0.005  0.006  0.006  0.006  0.006  0.007  0.006  0.006  0.006],BCC,15,0,0,1,0
[ 0.    -0.019 -0.041 -0.061 -0.078 -0.096 -0.116 -0.132 -0.144 -0.158 -0.174 -0.184 -0.173  0.346  0.896  0.097  0.36  -0.121 -0.203 -0.202 -0.201 -0.169  0.233  0.176 -0.152 -0.125  0.264  0.158 -0.061 -0.109 -0.096 -0.059 -0.028 -0.057 -0.048 -0.036 -0.028 -0.019 -0.008 -0.001  0.004  0.011  0.016  0.019  0.021  0.025  0.026  0.025  0.025  0.025  0.023  0.02   0.019  0.016  0.012  0.009  0.007  0.003 -0.001 -0.003 -0.005 -0.008 -0.01  -0.011 -0.013 -0.015 -0.015 -0.015 -0.015 -0.015 -0.013 -0.013 -0.012 -0.01  -0.008 -0.006 -0.005 -0.002 -0.     0.001  0.003  0.005  0.006  0.007  0.009  0.009  0.01   0.01   0.011  0.01  0.01   0.01   0.009  0.007  0.007  0.006  0.004  0.003  0.002  0. -0.001 -0.002 -0.003 -0.005 -0.006 -0.006 -0.007 -0.008 -0.008 -0.007 -0.008 -0.007 -0.007 -0.006 -0.006 -0.005 -0.004 -0.003 -0.002 -0.001  0.     0.001  0.002  0.003  0.003  0.004  0.005  0.005  0.005  0.006  0.006  0.006  0.005  0.005],BCC,15,0,0,1,0
[ 0.    -0.018 -0.032 -0.046 -0.065 -0.08  -0.091 -0.105 -0.121 -0.13 -0.138 -0.152 -0.163 -0.163 -0.163  0.052  0.996  0.148  0.213  0.244 -0.163 -0.182 -0.17  -0.167 -0.167 -0.098  0.36   0.074 -0.13  -0.118  0.094  0.319  0.014 -0.066 -0.077 -0.07  -0.053 -0.006 -0.031 -0.036 -0.029 -0.022 -0.016 -0.011 -0.006 -0.001  0.002  0.005  0.008  0.01  0.011  0.012  0.013  0.013  0.013  0.012  0.011  0.01   0.009  0.008  0.006  0.005  0.003  0.002  0.    -0.001 -0.002 -0.003 -0.004 -0.005 -0.005 -0.006 -0.006 -0.006 -0.006 -0.006 -0.005 -0.005 -0.004 -0.004 -0.003 -0.003 -0.002 -0.001 -0.     0.     0.001  0.002  0.002  0.003  0.003  0.003  0.003  0.003  0.003  0.003  0.003  0.003  0.003  0.002  0.002  0.002  0.001  0.001  0.    -0.    -0.    -0.001 -0.001 -0.001 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.    -0.     0.     0.     0.001  0.001  0.001  0.001  0.001  0.001],BCC,15,0,0,1,0
[ 0.    -0.02  -0.04  -0.061 -0.08  -0.097 -0.115 -0.133 -0.147 -0.158 -0.173 -0.188 -0.167  0.488  0.792  0.129  0.317 -0.156 -0.207 -0.203 -0.199 -0.142  0.316  0.068 -0.155 -0.079  0.321  0.076 -0.08  -0.108 -0.096 -0.045 -0.036 -0.058 -0.048 -0.034 -0.025 -0.018 -0.007  0.001  0.006  0.012  0.018  0.021  0.022  0.026  0.027  0.026  0.025  0.026  0.023  0.02   0.019  0.016  0.012  0.009  0.007  0.003 -0.001 -0.003 -0.006 -0.009 -0.011 -0.012 -0.014 -0.015 -0.015 -0.015 -0.016 -0.015 -0.014 -0.013 -0.012 -0.01  -0.008 -0.006 -0.005 -0.002 -0.     0.001  0.003  0.006  0.006  0.008  0.009  0.01   0.01   0.011  0.011  0.01  0.01   0.01   0.009  0.007  0.007  0.006  0.004  0.002  0.002  0. -0.002 -0.003 -0.004 -0.005 -0.006 -0.006 -0.007 -0.008 -0.008 -0.008 -0.008 -0.008 -0.007 -0.006 -0.006 -0.005 -0.004 -0.003 -0.002 -0.001  0.     0.001  0.002  0.003  0.004  0.004  0.005  0.006  0.006  0.006  0.006  0.006  0.006  0.006],BCC,15,0,0,1,0
[ 0.    -0.023 -0.041 -0.06  -0.083 -0.102 -0.116 -0.134 -0.153 -0.164 -0.172 -0.188 -0.096  0.875  0.402  0.309  0.093 -0.202 -0.21  -0.209 -0.192  0.089  0.294 -0.14  -0.147  0.211  0.199 -0.064 -0.117 -0.102 -0.065 -0.038 -0.063 -0.053 -0.042 -0.031 -0.02  -0.011 -0.003  0.005  0.012  0.017  0.021  0.025  0.027  0.028  0.029  0.029  0.028  0.026  0.024  0.022  0.018  0.015  0.012  0.008  0.004  0.001 -0.002 -0.006 -0.008 -0.011 -0.013 -0.015 -0.016 -0.017 -0.017 -0.017 -0.017 -0.016 -0.015 -0.014 -0.012 -0.01  -0.008 -0.006 -0.004 -0.002  0.001  0.003  0.005  0.006  0.008  0.009  0.01   0.011  0.012  0.012  0.012  0.012  0.011  0.01   0.009  0.008  0.007  0.006  0.004  0.003  0.001 -0.001 -0.002 -0.003 -0.005 -0.006 -0.007 -0.008 -0.008 -0.009 -0.009 -0.009 -0.009 -0.008 -0.008 -0.007 -0.006 -0.005 -0.004 -0.003 -0.002 -0.001  0.     0.001  0.003  0.003  0.004  0.005  0.006  0.006  0.007  0.007  0.007  0.007  0.006  0.006],BCC,15,0,0,1,0
[ 0.    -0.019 -0.038 -0.056 -0.074 -0.092 -0.108 -0.122 -0.137 -0.152 -0.161 -0.17  -0.185 -0.158  0.587  0.713  0.08   0.343 -0.131 -0.191 -0.196 -0.194 -0.172  0.065  0.334 -0.107 -0.14   0.023  0.336  0.022 -0.078 -0.09  -0.082 -0.042 -0.02  -0.047 -0.041 -0.029 -0.021 -0.015 -0.007  0.     0.004  0.008  0.013  0.016  0.017  0.019  0.02   0.02  0.019  0.019  0.017  0.015  0.013  0.011  0.008  0.006  0.004  0.001 -0.001 -0.003 -0.005 -0.007 -0.008 -0.009 -0.01  -0.011 -0.011 -0.011 -0.011 -0.011 -0.009 -0.009 -0.008 -0.006 -0.005 -0.004 -0.002 -0.001  0.001  0.002  0.003  0.004  0.005  0.006  0.007  0.007  0.007  0.007  0.008  0.007  0.007  0.006  0.006  0.005  0.004  0.003  0.002  0.001  0.    -0.001 -0.002 -0.003 -0.003 -0.004 -0.005 -0.005 -0.005 -0.005 -0.005 -0.005 -0.005 -0.005 -0.004 -0.004 -0.003 -0.003 -0.002 -0.001 -0.001  0.     0.001  0.001  0.002  0.003  0.003  0.003  0.004  0.004  0.004  0.004  0.004  0.004],BCC,15,0,0,1,0
[ 0.    -0.021 -0.036 -0.053 -0.074 -0.091 -0.103 -0.12  -0.138 -0.147 -0.155 -0.171 -0.183 -0.169  0.31   0.927  0.032  0.382 -0.03  -0.193 -0.196 -0.186 -0.178 -0.098  0.364  0.028 -0.142 -0.105  0.28   0.162 -0.04  -0.095 -0.086 -0.063 -0.016 -0.039 -0.042 -0.032 -0.026 -0.018 -0.009 -0.004  0.     0.006  0.011  0.012  0.015  0.018  0.019  0.018  0.018  0.019  0.016  0.014  0.014  0.012  0.008  0.007  0.005  0.002 -0.    -0.001 -0.003 -0.006 -0.007 -0.007 -0.009 -0.01  -0.01  -0.01 -0.011 -0.01  -0.009 -0.008 -0.008 -0.006 -0.005 -0.004 -0.003 -0.001 -0.     0.001  0.003  0.004  0.004  0.005  0.006  0.006  0.006  0.007  0.007  0.006  0.006  0.006  0.005  0.004  0.004  0.003  0.002  0.001  0.001 -0.    -0.002 -0.002 -0.002 -0.004 -0.004 -0.004 -0.005 -0.005 -0.005 -0.005 -0.005 -0.005 -0.004 -0.004 -0.003 -0.003 -0.002 -0.002 -0.001  0.     0.001  0.001  0.002  0.002  0.002  0.003  0.003  0.004  0.003  0.004  0.004  0.003],BCC,15,0,0,1,0
[ 0.    -0.014 -0.03  -0.046 -0.059 -0.072 -0.087 -0.101 -0.11  -0.121 -0.135 -0.143 -0.146 -0.157 -0.17  -0.144  0.504  0.798 -0.045  0.362  0.056 -0.163 -0.176 -0.17  -0.157 -0.155 -0.081  0.377  0.053 -0.124 -0.117  0.051  0.344  0.03  -0.053 -0.073 -0.07  -0.061 -0.014 -0.015 -0.038 -0.032 -0.023 -0.018 -0.015 -0.008 -0.003 -0.001  0.002  0.007  0.008  0.009  0.011  0.013  0.011  0.012  0.013  0.012  0.01   0.01  0.009  0.007  0.006  0.006  0.004  0.001  0.001  0.    -0.002 -0.003 -0.003 -0.004 -0.005 -0.005 -0.005 -0.006 -0.006 -0.005 -0.005 -0.005 -0.004 -0.003 -0.004 -0.003 -0.002 -0.001 -0.001 -0.     0.001  0.001  0.001  0.002  0.002  0.002  0.003  0.003  0.003  0.003  0.003  0.003  0.002  0.002  0.003  0.002  0.001  0.002  0.001  0.     0.     0. -0.    -0.001 -0.001 -0.001 -0.002 -0.002 -0.001 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.    -0.001 -0.  0.     0.     0.     0.001],BCC,15,0,0,1,0
[ 0.    -0.014 -0.036 -0.054 -0.065 -0.082 -0.102 -0.113 -0.122 -0.14 -0.154 -0.156 -0.164 -0.182 -0.139  0.685  0.622  0.038  0.37  -0.103 -0.183 -0.182 -0.178 -0.173 -0.118  0.334  0.1   -0.134 -0.124  0.139  0.289 -0.002 -0.081 -0.08  -0.069 -0.042 -0.011 -0.038 -0.035 -0.029 -0.02  -0.013 -0.009 -0.004  0.002  0.006  0.008  0.011  0.014  0.014  0.014  0.016  0.015  0.014  0.013  0.013  0.01   0.009  0.008  0.006  0.003  0.002  0.001 -0.002 -0.003 -0.004 -0.005 -0.006 -0.007 -0.007 -0.008 -0.008 -0.007 -0.007 -0.007 -0.006 -0.005 -0.005 -0.004 -0.003 -0.002 -0.001 -0.     0.001  0.002  0.002  0.003  0.004  0.004  0.004  0.005  0.005  0.004  0.005  0.004  0.004  0.004  0.003  0.002  0.002  0.002  0.001 -0.    -0.    -0.001 -0.002 -0.002 -0.002 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.002 -0.002 -0.002 -0.001 -0.001 -0.    -0.     0.     0.001  0.001  0.001  0.002  0.002  0.002  0.002  0.002  0.002],BCC,15,0,0,1,0
[ 0.    -0.019 -0.037 -0.055 -0.074 -0.091 -0.106 -0.121 -0.137 -0.15 -0.158 -0.17  -0.184 -0.167  0.446  0.833  0.04   0.375 -0.086 -0.191 -0.197 -0.19  -0.174 -0.029  0.373 -0.052 -0.14  -0.056  0.334  0.082 -0.06  -0.093 -0.085 -0.054 -0.013 -0.046 -0.042 -0.03  -0.024 -0.017 -0.008 -0.001  0.002  0.007  0.013  0.014  0.016  0.019  0.02   0.018  0.019  0.019  0.017  0.014  0.014  0.012  0.008  0.006  0.005  0.002 -0.001 -0.002 -0.004 -0.007 -0.008 -0.008 -0.01  -0.011 -0.01  -0.01 -0.011 -0.01  -0.009 -0.008 -0.008 -0.006 -0.005 -0.004 -0.003 -0.001  0.     0.001  0.003  0.004  0.004  0.005  0.007  0.007  0.007  0.007  0.007  0.007  0.006  0.006  0.005  0.004  0.004  0.003  0.002  0.001  0.001 -0.001 -0.002 -0.002 -0.003 -0.004 -0.004 -0.004 -0.005 -0.005 -0.005 -0.005 -0.005 -0.005 -0.004 -0.004 -0.004 -0.003 -0.002 -0.002 -0.001  0.     0.001  0.001  0.002  0.003  0.003  0.003  0.004  0.004  0.004  0.004  0.004  0.004],BCC,15,0,0,1,0
[ 0.    -0.016 -0.036 -0.054 -0.069 -0.084 -0.102 -0.117 -0.127 -0.14 -0.156 -0.164 -0.166 -0.177 -0.071  0.909  0.344  0.173  0.267 -0.164 -0.188 -0.184 -0.18  -0.169  0.005  0.377 -0.064 -0.137 -0.072  0.321  0.117 -0.041 -0.086 -0.083 -0.063 -0.011 -0.032 -0.042 -0.03  -0.023 -0.019 -0.011 -0.003 -0.     0.003  0.009  0.012  0.012  0.014  0.017  0.016  0.015  0.016  0.015  0.012  0.011  0.011  0.008  0.005  0.005  0.003 -0.    -0.001 -0.002 -0.004 -0.006 -0.006 -0.006 -0.008 -0.009 -0.008 -0.008 -0.009 -0.007 -0.006 -0.007 -0.006 -0.004 -0.003 -0.003 -0.001  0.     0.     0.001  0.003  0.003  0.003  0.005  0.005  0.005  0.005  0.006  0.005  0.004  0.005  0.005  0.003  0.003  0.003  0.002  0.001  0.     0.    -0.001 -0.002 -0.002 -0.002 -0.003 -0.003 -0.003 -0.004 -0.004 -0.003 -0.003 -0.004 -0.003 -0.002 -0.003 -0.002 -0.001 -0.001 -0.001 -0.     0.001  0.001  0.001  0.002  0.002  0.002  0.002  0.003  0.003  0.002  0.003],BCC,15,0,0,1,0
[ 0.    -0.019 -0.04  -0.059 -0.076 -0.095 -0.113 -0.127 -0.141 -0.157 -0.17  -0.176 -0.181  0.013  0.987  0.2    0.336  0.066 -0.199 -0.205 -0.195 -0.185 -0.063  0.37  -0.04  -0.149 -0.031  0.337  0.045 -0.08 -0.097 -0.088 -0.044 -0.027 -0.051 -0.044 -0.032 -0.022 -0.015 -0.008  0.001  0.006  0.01   0.015  0.019  0.02   0.022  0.024  0.023  0.022  0.021  0.02   0.017  0.015  0.013  0.01   0.007  0.004  0.002 -0.001 -0.004 -0.006 -0.008 -0.01  -0.011 -0.012 -0.013 -0.014 -0.013 -0.013 -0.013 -0.012 -0.01  -0.009 -0.008 -0.006 -0.004 -0.003 -0.001  0.001  0.002  0.003  0.005  0.006  0.007  0.008  0.009  0.009  0.009  0.009  0.009  0.008  0.008  0.007  0.006  0.005  0.004  0.003  0.001  0. -0.    -0.002 -0.003 -0.004 -0.004 -0.005 -0.006 -0.006 -0.007 -0.007 -0.007 -0.006 -0.006 -0.006 -0.005 -0.004 -0.004 -0.003 -0.002 -0.001 -0.     0.001  0.001  0.002  0.003  0.004  0.004  0.004  0.005  0.005  0.005  0.005  0.005  0.005],BCC,15,0,0,1,0
[ 0.    -0.021 -0.035 -0.052 -0.073 -0.088 -0.101 -0.119 -0.135 -0.142 -0.154 -0.171 -0.175 -0.17   0.077  1.     0.125  0.315  0.114 -0.189 -0.191 -0.183 -0.184 -0.159  0.212  0.233 -0.133 -0.136  0.082  0.321  0.005 -0.08  -0.082 -0.076 -0.043 -0.013 -0.041 -0.039 -0.029 -0.019 -0.014 -0.009 -0.001  0.004  0.006  0.01   0.014  0.015  0.015  0.018  0.018  0.016  0.016  0.016  0.013  0.011  0.01   0.008  0.005  0.003  0.002 -0.001 -0.003 -0.004 -0.005 -0.007 -0.008 -0.008 -0.009 -0.01 -0.009 -0.009 -0.009 -0.008 -0.007 -0.006 -0.006 -0.004 -0.003 -0.002 -0.001  0.001  0.001  0.002  0.004  0.005  0.004  0.005  0.006  0.006  0.006  0.006  0.006  0.005  0.005  0.005  0.004  0.003  0.002  0.002  0.    -0.    -0.    -0.001 -0.002 -0.003 -0.003 -0.004 -0.004 -0.004 -0.004 -0.005 -0.004 -0.004 -0.004 -0.004 -0.003 -0.003 -0.002 -0.001 -0.001 -0.001  0.     0.001  0.001  0.001  0.002  0.003  0.003  0.003  0.003  0.003  0.003  0.003],BCC,15,0,0,1,0
[ 0.    -0.013 -0.021 -0.031 -0.045 -0.055 -0.062 -0.073 -0.086 -0.092 -0.098 -0.11  -0.119 -0.121 -0.126 -0.138 -0.143 -0.122  0.416  0.868 -0.048  0.182  0.299 -0.122 -0.156 -0.148 -0.141 -0.144 -0.144 -0.119  0.214  0.266 -0.1   -0.115 -0.1    0.067  0.333  0.023 -0.035 -0.069 -0.066 -0.059 -0.046 -0.001 -0.021 -0.032 -0.026 -0.021 -0.016 -0.011 -0.006 -0.003  0.001  0.004  0.007  0.008  0.01   0.012  0.013  0.013  0.014  0.014  0.013  0.012  0.012  0.01   0.009  0.008  0.007  0.005  0.004  0.002  0.001 -0.001 -0.002 -0.003 -0.004 -0.005 -0.006 -0.006 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.006 -0.006 -0.005 -0.004 -0.004 -0.003 -0.002 -0.001 -0.     0.001  0.002  0.002  0.003  0.003  0.004  0.004  0.005  0.005  0.005  0.005  0.005  0.004  0.004  0.004  0.003  0.003  0.002  0.002  0.001  0.001 -0.    -0.001 -0.001 -0.002 -0.002 -0.002 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.002 -0.002],BCC,15,0,0,1,0
[ 0.    -0.012 -0.03  -0.046 -0.057 -0.07  -0.088 -0.099 -0.106 -0.121 -0.134 -0.138 -0.144 -0.158 -0.167 -0.146  0.364  0.898 -0.031  0.316  0.135 -0.161 -0.175 -0.165 -0.157 -0.158 -0.117  0.312  0.152 -0.119 -0.121 -0.028  0.351  0.079 -0.034 -0.075 -0.073 -0.062 -0.028 -0.006 -0.038 -0.032 -0.024 -0.021 -0.016 -0.009 -0.005 -0.002  0.002  0.006  0.007  0.008  0.011  0.012  0.011  0.012  0.013  0.011  0.01   0.01  0.009  0.007  0.006  0.006  0.004  0.002  0.002  0.001 -0.001 -0.002 -0.002 -0.004 -0.005 -0.005 -0.005 -0.006 -0.006 -0.005 -0.005 -0.005 -0.004 -0.004 -0.004 -0.003 -0.002 -0.002 -0.002 -0.001  0.     0.  0.001  0.002  0.002  0.002  0.003  0.003  0.003  0.003  0.003  0.003  0.002  0.003  0.003  0.002  0.002  0.002  0.001  0.001  0.001  0. -0.    -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0.002 -0.002 -0.002 -0.002 -0.002 -0.002 -0.001 -0.001 -0.001 -0.001 -0.001 -0.001 -0. -0.    -0.     0.     0.   ],BCC,15,0,0,1,0
[ 0.    -0.018 -0.033 -0.049 -0.068 -0.084 -0.097 -0.112 -0.13  -0.143 -0.152 -0.167 -0.183 -0.189 -0.186  0.132  0.993  0.042  0.41   0.248 -0.215 -0.242 -0.235 -0.228 -0.231 -0.066  0.568 -0.029 -0.218 -0.186  0.354  0.478  0.132 -0.142 -0.171 -0.158 -0.101 -0.015 -0.115 -0.088  0.113  0.149 -0.022 -0.08  -0.043  0.112 -0.005 -0.046 -0.041 -0.033 -0.025 -0.012  0.024  0.002 -0.003 -0.     0.003  0.006  0.008  0.01  0.011  0.012  0.012  0.012  0.012  0.011  0.01   0.009  0.008  0.007  0.005  0.004  0.002  0.001 -0.001 -0.002 -0.003 -0.004 -0.005 -0.006 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.007 -0.006 -0.006 -0.005 -0.004 -0.003 -0.002 -0.002 -0.001  0.     0.001  0.002  0.002  0.003  0.004  0.004  0.004  0.005  0.005  0.005  0.005  0.005  0.004  0.004  0.004  0.003  0.003  0.002  0.001  0.001  0.    -0.    -0.001 -0.001 -0.002 -0.002 -0.003 -0.003 -0.003 -0.003 -0.004 -0.003 -0.003 -0.003 -0.003 -0.003 -0.002 -0.002],BCC,27,0,1,2,0
[ 0.    -0.027 -0.05  -0.074 -0.102 -0.124 -0.144 -0.167 -0.19  -0.204 -0.219 -0.241 -0.186  0.751  0.511  0.351  0.257 -0.263 -0.293 -0.293 -0.279 -0.01   0.527 -0.156 -0.244  0.217  0.59   0.111 -0.185 -0.199 -0.15  -0.037 -0.133 -0.037  0.18   0.057 -0.093 -0.032  0.104 -0.039 -0.055 -0.045 -0.036 -0.009  0.019 -0.008 -0.006  0.     0.004  0.007  0.01   0.013  0.013  0.014  0.015  0.014  0.013  0.012  0.011  0.009  0.007  0.006  0.004  0.002  0.    -0.001 -0.003 -0.005 -0.005 -0.006 -0.007 -0.007 -0.008 -0.008 -0.008 -0.007 -0.007 -0.006 -0.005 -0.004 -0.003 -0.002 -0.001 -0.     0.     0.001  0.002  0.003  0.003  0.004  0.004  0.005  0.005  0.005  0.005  0.004  0.004  0.004  0.003  0.003  0.002  0.002  0.001  0.    -0.    -0.001 -0.001 -0.002 -0.002 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.003 -0.002 -0.002 -0.002 -0.001 -0.001 -0.     0.     0.     0.001  0.001  0.002  0.002  0.002  0.002  0.002  0.002],BCC,27,0,1,2,0
